id_pregunta;pregunta;estrategia;rank;intervention_id;texto;nota_manual_1_a_7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;1_Dense;2;i53344;Señor Presidente, hoy nos encontramos ante una encrucijada histórica en materia de seguridad pública. La sociedad chilena se enfrenta a desafíos complejos, en los que se requiere un equilibrio entre el derecho a la seguridad de todos los ciudadanos y ciudadanas, y la necesidad de proteger los principios fundamentales que rigen nuestra democracia. En ese contexto se da esta discusión sobre reglas de uso de la fuerza por parte de nuestras Fuerzas de Orden y Seguridad Pública, así como de las Fuerz;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;1_Dense;3;i53346;estándares democráticos fundamentales para desempeñar su trabajo. De acuerdo con las recomendaciones y estándares internacionales, la fuerza letal puede utilizarse como último recurso, solo ante una amenaza inminente a la vida de las personas, y no para la protección de bienes materiales, instalaciones o sistemas básicos, como lo es la infraestructura crítica. En este sentido, el texto actual es un retroceso no solo porque excede el marco establecido por el derecho internacional, sino también po;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;1_Dense;4;i53394;Señor Presidente, hoy nos encontramos ante un proyecto de ley fundamental para Chile, una iniciativa largamente esperada, que busca normar el uso de la fuerza por parte de las Fuerzas de Orden y Seguridad, y de las Fuerzas Armadas cuando son llamadas a resguardar el orden público. Este proyecto no solo eleva a rango legal reglas que dependen de circulares o protocolos internos, sino que también establece un marco claro y vinculante para garantizar la seguridad de todos los chilenos. Lo que esta ;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;1_Dense;5;i59525;considero una medida acertada y adecuada, es necesario que primero se despache de este Congreso el proyecto de ley de reglas de uso de la fuerza (más conocido como RUF), de manera que nuestros funcionarios y mandos del Ejército tengan claridad y certeza sobre lo que un funcionario puede o no puede hacer en esta nueva labor fronteriza.<br/>Finalmente, no puedo dejar de mencionar el atentado ocurrido la noche del domingo pasado en la comuna de Ercilla, donde se registró un ataque incendiario a alg;6
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;2_GraphRAG;1;i53332;de las Fuerzas de Orden y Seguridad se ve en la situación de tener que hacer uso de la fuerza al cumplir funciones de control de orden público bajo distintas circunstancias que no implican una agresión directa a su persona, pero sí requieren la utilización de diferentes mecanismos disuasivos. Las reglas de uso de la fuerza aparecen como una manera bastante objetiva de poder constatar si el proceder del uniformado en cuestión fue o no acorde al derecho, para ver si hubo un correcto uso de la fuer;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;2_GraphRAG;2;i53344;Señor Presidente, hoy nos encontramos ante una encrucijada histórica en materia de seguridad pública. La sociedad chilena se enfrenta a desafíos complejos, en los que se requiere un equilibrio entre el derecho a la seguridad de todos los ciudadanos y ciudadanas, y la necesidad de proteger los principios fundamentales que rigen nuestra democracia. En ese contexto se da esta discusión sobre reglas de uso de la fuerza por parte de nuestras Fuerzas de Orden y Seguridad Pública, así como de las Fuerz;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;2_GraphRAG;3;i53346;estándares democráticos fundamentales para desempeñar su trabajo. De acuerdo con las recomendaciones y estándares internacionales, la fuerza letal puede utilizarse como último recurso, solo ante una amenaza inminente a la vida de las personas, y no para la protección de bienes materiales, instalaciones o sistemas básicos, como lo es la infraestructura crítica. En este sentido, el texto actual es un retroceso no solo porque excede el marco establecido por el derecho internacional, sino también po;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;2_GraphRAG;4;i53394;Señor Presidente, hoy nos encontramos ante un proyecto de ley fundamental para Chile, una iniciativa largamente esperada, que busca normar el uso de la fuerza por parte de las Fuerzas de Orden y Seguridad, y de las Fuerzas Armadas cuando son llamadas a resguardar el orden público. Este proyecto no solo eleva a rango legal reglas que dependen de circulares o protocolos internos, sino que también establece un marco claro y vinculante para garantizar la seguridad de todos los chilenos. Lo que esta ;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;2_GraphRAG;5;i59525;considero una medida acertada y adecuada, es necesario que primero se despache de este Congreso el proyecto de ley de reglas de uso de la fuerza (más conocido como RUF), de manera que nuestros funcionarios y mandos del Ejército tengan claridad y certeza sobre lo que un funcionario puede o no puede hacer en esta nueva labor fronteriza.<br/>Finalmente, no puedo dejar de mencionar el atentado ocurrido la noche del domingo pasado en la comuna de Ercilla, donde se registró un ataque incendiario a alg;6
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;3_Sparse;1;;Señor Presidente, hoy corresponde votar, en tercer trámite constitucional, el proyecto de ley, de mi autoría, que faculta a las Fuerzas Armadas para facilitar su infraestructura y equipamiento deportivo a los establecimientos educaciona- les y clubes deportivos. Las modificaciones que introdujo el Senado a esta iniciativa son bastante menores y más bien tienen que ver con precisiones de redacción. Se agregaron dos incisos al artículo único. Uno da cuenta de que la facultad que tendrán las Fuerza;2
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;3_Sparse;2;;vínculo. Esa es la verdad. Nos guste o no, esa es la verdad. ¿Por qué recuerdo y agradezco a la exministra Helia Molina? Porque ella señaló con mu- cha fuerza que nuestra legislación y nuestra política pública no dan cuenta de lo que pasa con la mujer en general. Represento mayoritariamente al mundo rural, donde la situación en esta materia es muy distinta a la que se vive en zonas urbanas, ya que allí, de entre las tres causales sobre las que trata este proyecto, hay una que ocurre en forma rei;1
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;3_Sparse;3;;Señora Presidenta, el diputado Guillermo Teillier ya anunció, a nombre de nuestra bancada, que apoyaremos con mucho entusiasmo este proyecto que regula el ejercicio del derecho a voto de los chilenos en el exterior y la forma en que lo harán, para que finalmente sea ley de la república. Ha pasado el tiempo y, afortunadamente, los temas que están directamente vinculados a un sistema democrático no solo se han visto puestos en el centro del debate, sino que, además, el Estado de Chile, a través de;1
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;3_Sparse;4;;Señora Presidenta, agradezco a mis colegas y a la Mesa por permi- tirme intervenir en este proyecto. Solo quiero valorar que se haya llegado a un consenso con la Comisión de Defensa Na- cional, porque lo que pretende la iniciativa en comento es que no exista más eliminación de archivos en las instituciones que señala y que toda la documentación de que se trata se envíe al Archivo Nacional de Chile. En dicha comisión se diferenció bien -ello, a pesar de que yo pensaba que en la redacción de mi pr;2
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;3_Sparse;5;;Señor Presidente, el 12 de septiembre de 2012 la Cámara de Dipu- tados rindió homenaje a la folclorista Margot Loyola, a solicitud de la bancada del Partido Comunista e Izquierda Ciudadana, el cual estuvo a cargo del diputado Lautaro Carmona. Dicho homenaje fue aprobado por la unanimidad por los representantes de todos los partidos políticos. Margot Loyola, junto con su amiga y comadre Violeta Parra, son grandes mujeres de nuestra cultura nacional, que recrean gran parte del siglo XX. Ese pequeñ;1
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;4_Hybrid;1;i53332;de las Fuerzas de Orden y Seguridad se ve en la situación de tener que hacer uso de la fuerza al cumplir funciones de control de orden público bajo distintas circunstancias que no implican una agresión directa a su persona, pero sí requieren la utilización de diferentes mecanismos disuasivos. Las reglas de uso de la fuerza aparecen como una manera bastante objetiva de poder constatar si el proceder del uniformado en cuestión fue o no acorde al derecho, para ver si hubo un correcto uso de la fuer;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;4_Hybrid;2;i53344;Señor Presidente, hoy nos encontramos ante una encrucijada histórica en materia de seguridad pública. La sociedad chilena se enfrenta a desafíos complejos, en los que se requiere un equilibrio entre el derecho a la seguridad de todos los ciudadanos y ciudadanas, y la necesidad de proteger los principios fundamentales que rigen nuestra democracia. En ese contexto se da esta discusión sobre reglas de uso de la fuerza por parte de nuestras Fuerzas de Orden y Seguridad Pública, así como de las Fuerz;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;4_Hybrid;3;i53394;Señor Presidente, hoy nos encontramos ante un proyecto de ley fundamental para Chile, una iniciativa largamente esperada, que busca normar el uso de la fuerza por parte de las Fuerzas de Orden y Seguridad, y de las Fuerzas Armadas cuando son llamadas a resguardar el orden público. Este proyecto no solo eleva a rango legal reglas que dependen de circulares o protocolos internos, sino que también establece un marco claro y vinculante para garantizar la seguridad de todos los chilenos. Lo que esta ;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;4_Hybrid;4;i53346;estándares democráticos fundamentales para desempeñar su trabajo. De acuerdo con las recomendaciones y estándares internacionales, la fuerza letal puede utilizarse como último recurso, solo ante una amenaza inminente a la vida de las personas, y no para la protección de bienes materiales, instalaciones o sistemas básicos, como lo es la infraestructura crítica. En este sentido, el texto actual es un retroceso no solo porque excede el marco establecido por el derecho internacional, sino también po;7
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;4_Hybrid;5;i59525;considero una medida acertada y adecuada, es necesario que primero se despache de este Congreso el proyecto de ley de reglas de uso de la fuerza (más conocido como RUF), de manera que nuestros funcionarios y mandos del Ejército tengan claridad y certeza sobre lo que un funcionario puede o no puede hacer en esta nueva labor fronteriza.<br/>Finalmente, no puedo dejar de mencionar el atentado ocurrido la noche del domingo pasado en la comuna de Ercilla, donde se registró un ataque incendiario a alg;6
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;1_Dense;1;i65498;La señora VODANOVIC.- Gracias, Presidenta.<br/>Quiero precisamente fundamentar la reposición que estamos solicitando, mediante una indicación de mi autoría, para incorporar un nuevo artículo 211 bis al Código del Trabajo, estableciendo la obligación de implementar cabinas de seguridad para proteger a las conductoras y los conductores del transporte público, además de incluir medidas de asistencia y reparación frente a agresiones.<br/>Quiero ser muy clara respecto del punto en discusión, porque a;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;1_Dense;2;i53290;Señor Presidente, artículos 90 y siguientes.;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;1_Dense;3;i58300;La señora SEPÚLVEDA.- Primero, quiero saludar al ministro del Trabajo, que se encuentra hoy con nosotros y que también nos acompañó en la discusión y en la votación de este importante nombramiento.<br/>Solo para recordar, la ley N° 20.255, que se publicó el 17 de marzo del 2008, en su artículo 66, crea el Consejo Consultivo Previsional, cuya función es asesorar al Ministerio del Trabajo y Previsión Social y al de Hacienda en las materias relacionadas con el sistema de pensiones solidarias en su ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;1_Dense;4;i61977;La señora SEPÚLVEDA.- Primero, quiero saludar al ministro del Trabajo, que se encuentra hoy con nosotros y que también nos acompañó en la discusión y en la votación de este importante nombramiento.<br/>Solo para recordar, la ley N° 20.255, que se publicó el 17 de marzo del 2008, en su artículo 66, crea el Consejo Consultivo Previsional, cuya función es asesorar al Ministerio del Trabajo y Previsión Social y al de Hacienda en las materias relacionadas con el sistema de pensiones solidarias en su ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;1_Dense;5;i53756;convicción, alejándose de la pequeña contingencia para abordar problemas estructurales del Estado. Aquí hay una muestra de que se puede trabajar en políticas públicas de manera constante e ir gradualmente conquistando mayores niveles de seguridad y certeza para nuestros trabajadores. Por eso, me parece que es vital aprobar este proyecto, pero no debemos descuidar la tarea que nos queda pendiente. He dicho.;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;2_GraphRAG;1;i65498;La señora VODANOVIC.- Gracias, Presidenta.<br/>Quiero precisamente fundamentar la reposición que estamos solicitando, mediante una indicación de mi autoría, para incorporar un nuevo artículo 211 bis al Código del Trabajo, estableciendo la obligación de implementar cabinas de seguridad para proteger a las conductoras y los conductores del transporte público, además de incluir medidas de asistencia y reparación frente a agresiones.<br/>Quiero ser muy clara respecto del punto en discusión, porque a;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;2_GraphRAG;2;i53290;Señor Presidente, artículos 90 y siguientes.;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;2_GraphRAG;3;i58300;La señora SEPÚLVEDA.- Primero, quiero saludar al ministro del Trabajo, que se encuentra hoy con nosotros y que también nos acompañó en la discusión y en la votación de este importante nombramiento.<br/>Solo para recordar, la ley N° 20.255, que se publicó el 17 de marzo del 2008, en su artículo 66, crea el Consejo Consultivo Previsional, cuya función es asesorar al Ministerio del Trabajo y Previsión Social y al de Hacienda en las materias relacionadas con el sistema de pensiones solidarias en su ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;2_GraphRAG;4;i61977;La señora SEPÚLVEDA.- Primero, quiero saludar al ministro del Trabajo, que se encuentra hoy con nosotros y que también nos acompañó en la discusión y en la votación de este importante nombramiento.<br/>Solo para recordar, la ley N° 20.255, que se publicó el 17 de marzo del 2008, en su artículo 66, crea el Consejo Consultivo Previsional, cuya función es asesorar al Ministerio del Trabajo y Previsión Social y al de Hacienda en las materias relacionadas con el sistema de pensiones solidarias en su ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;2_GraphRAG;5;i53756;convicción, alejándose de la pequeña contingencia para abordar problemas estructurales del Estado. Aquí hay una muestra de que se puede trabajar en políticas públicas de manera constante e ir gradualmente conquistando mayores niveles de seguridad y certeza para nuestros trabajadores. Por eso, me parece que es vital aprobar este proyecto, pero no debemos descuidar la tarea que nos queda pendiente. He dicho.;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;3_Sparse;1;;Señor Presidente, esta iniciativa, que modifica el Código del Trabajo, viene a poner una cuota importante de justicia a las relaciones laborales de los trabajadores sujetos a contratos por obra, faena o servicio. Antes de ser diputado, me dedicaba a la construcción. Fui obrero de la construcción - aunque con casco blanco, fui obrero de la construcción finalmente-, por lo cual sé de lo que estamos hablando: la situación de los trabajadores contratados para la ejecución de obras cuya culminación d;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;3_Sparse;2;;Señor Presidente, en este debate podríamos agregar que los ma- yores parques fotovoltaicos del país están ubicados en el desierto de Atacama. Por lo tanto, después de escuchar al diputado Meza, puedo decir que no es que vayamos a tener producción de energía fotovoltaica, ya la tenemos. Hemos avanzado en esta materia. Así, por ejemplo, en la comuna de Diego de Almagro, gracias a un convenio, los habitantes tendrán a lo menos un mes de energía gratuita si se cumplen los compromisos contraídos por ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;3_Sparse;3;;respectivo diagnóstico médico. En caso de que la causal sea la de no via- bilidad del feto o embrión, se requerirá, adicionalmente al diagnóstico médico, la ratificación de un médico que detente las habilidades específicas requeridas. En el caso de que la causal de interrupción sea la de violación, junto con confirmar la concurrencia de los hechos y la edad gestacional, el equipo médico conformado para estos efectos deberá informar por escrito a la mujer o a su representante legal y a la jefatur;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;3_Sparse;4;;que- rimiento cuando impugnamos la ley de Pesca, señala que no es obligatorio para el Congreso Nacional-, se utiliza como excusa la consulta a los pueblos originarios para no avanzar en hacer sustantivos los derechos que se les reconocen a los pueblos indígenas en el propio Convenio 169 de la OIT y en la Declaración de las Naciones Unidas sobre los Derechos de los Pueblos Indígenas, que hemos suscrito y ratificado como país. Me parece simplemente preocupante y lamentable. Si se quiere que no sea;3
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;3_Sparse;5;;que deben cumplir y los mantienen permanentemente en la incertidumbre respecto de su estabilidad en el trabajo. Aquí se avanza en ese aspecto, por ejemplo, respecto de trabajadores que llevan muchos años a contrata, pues podrán ingresar a la planta municipal. También se avanza en el recono- cimiento para aquellos funcionarios que tienen la calidad de profesionales, mediante el otor- gamiento de una asignación de ese tipo. Los problemas que han afectado largamente a las trabajadoras y a los traba;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;4_Hybrid;1;i65498;La señora VODANOVIC.- Gracias, Presidenta.<br/>Quiero precisamente fundamentar la reposición que estamos solicitando, mediante una indicación de mi autoría, para incorporar un nuevo artículo 211 bis al Código del Trabajo, estableciendo la obligación de implementar cabinas de seguridad para proteger a las conductoras y los conductores del transporte público, además de incluir medidas de asistencia y reparación frente a agresiones.<br/>Quiero ser muy clara respecto del punto en discusión, porque a;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;4_Hybrid;2;i53290;Señor Presidente, artículos 90 y siguientes.;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;4_Hybrid;3;i58300;La señora SEPÚLVEDA.- Primero, quiero saludar al ministro del Trabajo, que se encuentra hoy con nosotros y que también nos acompañó en la discusión y en la votación de este importante nombramiento.<br/>Solo para recordar, la ley N° 20.255, que se publicó el 17 de marzo del 2008, en su artículo 66, crea el Consejo Consultivo Previsional, cuya función es asesorar al Ministerio del Trabajo y Previsión Social y al de Hacienda en las materias relacionadas con el sistema de pensiones solidarias en su ;1
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;4_Hybrid;4;i53756;convicción, alejándose de la pequeña contingencia para abordar problemas estructurales del Estado. Aquí hay una muestra de que se puede trabajar en políticas públicas de manera constante e ir gradualmente conquistando mayores niveles de seguridad y certeza para nuestros trabajadores. Por eso, me parece que es vital aprobar este proyecto, pero no debemos descuidar la tarea que nos queda pendiente. He dicho.;2
Q9;9. Identifica las intervenciones que debaten explícitamente la 'Ley Karin' y la ratificación del 'Convenio 190' de la OIT. ¿Qué exigencias preventivas específicas se mencionan para los empleadores?;4_Hybrid;5;i53492;idad que, dentro de una perspectiva de mediano plazo, nos debería insumar de mejores elementos para hablar no solamente del sueldo mínimo, porque sabemos que el sueldo mínimo no cubre las necesidades. Necesitamos avanzar en un salario vital. Por otra parte, necesitamos avanzar en la negociación ramal para que los trabajadores y trabajadoras puedan tener mejores herramientas de negociación. Por último, a quienes están tan preocupados por las pymes les digo que tenemos un subsidio que vamos a impl;2
